#
#      UT day (days)  Temperature (c)  rms Temp (c)    d T / dt (C/days)
       333.14583      -7.9830000       1.2563616      -29.653333
       333.15625      -7.7807778       1.1454014      -12.000000
       333.16667      -8.2330000       1.5208185       95.733333
       333.17708      -5.7863333       5.1105895       47.040000
       333.18750      -7.2530000       3.9067541      -25.600000
       333.19792      -6.3196667       4.3304157      -2.2153846
       333.20833      -7.2991538       2.5594157      -51.200000
       333.21875      -7.3863333       2.9863230      -14.584615
       333.22917      -7.6030000       2.5767315      -3.6800000
       333.23958      -7.4630000       3.6984081      -9.8000000
       333.25000      -7.8071667       2.4354819     -0.96000000
       333.26042      -7.4830000       3.5092101      -12.890909
       333.27083      -8.0757273       2.6664924      -50.826667
       333.28125      -8.5418889       3.1249778      -46.189091
       333.29167      -9.0380000       1.9696376      -3.8933333
       333.30208      -8.6230000       1.9658473      -18.320000
       333.31250      -9.4196667       2.1332194       37.614545
       333.32292      -7.8393636       3.4305314       85.280000
       333.33333      -7.6430000       5.2497513      0.87272727
       333.34375      -7.8211818       3.5193943      -3.3163636
       333.35417      -7.7120909       4.3320791      -5.0181818
       333.36458      -7.9257273       2.7463943       2.8363636
       333.37500      -7.6530000       4.0716090       16.930909
       333.38542      -7.5730000       3.1302467      -25.527273
       333.39583      -8.1848182       3.5149874       81.493333
       333.40625      -5.8752222       3.5272255       161.12727
       333.41667      -4.8280000       3.5610583       167.46667
       333.42708      -2.3863333       2.8912584       120.54545
       333.43750      -2.3166364       2.0124725       90.400000
       333.44792     -0.50300000       1.5986602       160.01455
       333.45833       1.0170000       2.2389482       216.00000
       333.46875       3.9970000       4.3876721       167.22462
       333.47917       4.5008462       4.8384942       105.60000
       333.48958       6.1970000       5.3447989       24.415385
       333.50000       5.0095000       4.0053444       27.200000
       333.51042       6.7636667       5.7326913       41.600000
       333.52083       5.8761667       4.9640736      -1.7600000
       333.53125       6.7270000       4.9650557       18.200000
       333.54167       6.2553333       4.1419601      -25.680000
       333.55208       6.1920000       4.5727727       10.072727
       333.56250       6.4651818       3.8993764       18.000000
       333.57292       6.5670000       3.6127244       23.660606
       333.58333       6.9581111       3.7622116      -4.5600000
       333.59375       6.4720000       2.1458293      -64.733333
       333.60417       5.6095000       2.0502178       58.800000
       333.61458       7.6970000       1.8392192       155.10000
       333.62500       8.8407500       2.9467218       13.800000
       333.63542       7.9845000       2.5606396       35.614286
       333.64583       9.5827143       2.7874293       6.0000000
       333.65625       8.1095000       2.9081488       12.000000
       333.66667       9.8327143       3.1109637      -40.090909
       333.67708       7.2742727       2.4359150      -95.914286
       333.68750       7.8345000       3.7021953      -1.8424242
       333.69792       7.2358889       2.9344695      -1.8000000
       333.70833       7.7970000       2.6320144      -24.066667
       333.71875       6.7345000       1.5624500      -42.720000
       333.72917       6.9070000       1.6622943      -5.0000000
       333.73958       6.6303333       1.2732832      -14.400000
       333.75000       6.6070000       1.4198591       24.320000
       333.76042       7.1370000       1.4147634       50.120000
       333.77083       7.6511667       1.2082027       55.440000
       333.78125       8.2920000       1.5676327      -4.5636364
       333.79167       7.5560909       1.6625009      -40.080000
       333.80208       7.4570000       1.7895996      -54.109091
       333.81250       6.4288182       1.8734023      -63.970909
       333.82292       6.1242727       1.7690907      -46.887273
       333.83333       5.4520000       3.1737158      -58.909091
       333.84375       4.8970000       1.9733451      -53.280000
       333.85417       4.3420000       2.6083679      -13.963636
       333.86458       4.6060909       2.6764546      -23.760000
       333.87500       3.8470000       3.0964265      -66.981818
       333.88542       3.2106364       2.8319685      -61.500000
       333.89583       2.5657500       1.6535541      -46.454545
       333.90625       2.2428333       2.4589778      -35.300000
       333.91667       1.8303333       2.1945956      -5.0000000
       333.92708       2.1386667       3.6117758      -39.200000
       333.93750       1.0136667       2.2477767      -85.630769
       333.94792      0.35469231       2.0149283      -114.32000
       333.95833      -1.3680000       1.8052470      -128.96923
       333.96875      -2.3321667       1.5994968      -101.04000
       333.97917      -3.4730000       1.6531452      -52.840000
       333.98958      -3.4330000       1.8761959      -68.160000
       334.00000      -4.8930000       1.1120926      -68.960000
       334.01042      -4.8696667      0.97211110       32.052000
       334.02083      -4.2252500       4.1056672      -41.527273
       334.03125      -5.7348182      0.81156415      -90.474857
       334.04167      -6.1101429      0.67294661      -17.872727
       334.05208      -6.1071667       1.6279460      -35.923810
       334.06250      -6.8585556       2.4944243       27.690909
       334.07292      -5.5302727       3.4561802       32.266667
       334.08333      -6.1863333       3.1340868      -1.2909091
       334.09375      -5.5571667       3.4596018       2.3200000
       334.10417      -6.1380000       2.4800370      -2.2000000
       334.11458      -5.6030000       3.6654468      -25.374545
       334.12500      -6.6666364       3.2700987      -29.520000
       334.13542      -6.2180000       4.0572329      -42.945455
       334.14583      -7.5613333       3.0239824      -90.480000
       334.15625      -8.1030000       2.4380662      -36.200000
       334.16667      -8.3155000       2.6763378      -25.371429
       334.17708      -8.6315714       2.4971412      -7.8923077
       334.18750      -8.4799231       3.5612273       39.171429
       334.19792      -7.8155000       3.9746294       22.892308
       334.20833      -8.0030000       4.0796752       14.733333
       334.21875      -7.5085556       3.5818505       2.2000000
       334.22917      -7.9571667       3.2761159       24.266667
       334.23958      -7.0030000       3.7065258       52.000000
       334.25000      -6.8738333       3.7244559      -8.4000000
       334.26042      -7.1780000       3.4399814      -9.2545455
       334.27083      -7.0666364       4.0195206      -33.272727
       334.28125      -7.8711818       3.8194419      -12.065455
       334.29167      -7.3180000       4.2343864      -37.527273
       334.30208      -8.6530000       3.4706708      -52.080000
       334.31250      -8.4030000       3.4102786      -43.680000
       334.32292      -9.5630000       2.8703271      -41.866667
       334.33333      -9.2752222       2.3917973       7.8800000
       334.34375      -9.3988333       3.0180110      0.82666667
       334.35417      -9.2580000       2.5654164       51.290909
       334.36458      -8.3302727       3.7765966       55.221818
       334.37500      -8.1075455       2.9541881      -28.930909
       334.38542      -8.9330000       2.3517369       16.418182
       334.39583      -7.7655000       1.6458108       75.306667
       334.40625      -7.3641111       1.8127634       149.40000
       334.41667      -4.6530000       1.8381376       157.86667
       334.42708      -4.0752222       1.9881070       132.92308
       334.43750      -1.8837692       1.3387710       185.52381
       334.44792     -0.21014286       2.0421452       92.676923
       334.45833     0.047000000       1.0455534       73.714286
       334.46875       1.3255714       1.6552586       122.21538
       334.47917       2.5931538       2.9059896       114.72857
       334.48958       3.7157500       3.3372291       74.953846
       334.50000       4.1546923       3.9270879       52.166667
       334.51042       4.8025556       3.4471405       111.83077
       334.52083       6.4845000       3.3250513       72.800000
       334.53125       6.3192222       3.1211087       85.690909
       334.54167       8.2697273       3.6683350       60.024242
       334.55208       7.5697273       4.4797524       17.869091
       334.56250       8.6420000       4.6951778      -50.383217
       334.57292       6.5200769       4.2321003       58.373333
       334.58333       9.8581111       5.6204858       35.983217
       334.59375       7.2697273       4.2077526       28.266667
       334.60417       10.447000       5.2431702       68.072727
       334.61458       8.6879091       4.2151405      -68.914286
       334.62500       9.0112857       2.9426057       33.350649
       334.63542       9.3827143       4.6240770      -40.152381
       334.64583       8.1747778       3.4809402      -21.350649
       334.65625       8.9379091       4.0132791       1.0666667
       334.66667       8.1970000       2.8848262      -21.818182
       334.67708       8.4833636       2.4100924       1.2000000
       334.68750       8.2220000       2.4659064       31.636364
       334.69792       9.1424545       2.5996591      -9.0545455
       334.70833       8.0333636       2.6550980      -43.461818
       334.71875       8.2370000       2.9573637      -21.945455
       334.72917       7.5761667       3.4077091      -31.020000
       334.73958       7.5907500       3.2481245      -5.5454545
       334.75000       7.4606364       3.1633124       18.600000
       334.76042       7.9782500       2.4111256       69.478788
       334.77083       8.9081111       2.5492374      -29.916000
       334.78125       7.3550000       2.3738210      -59.093333
       334.79167       7.6770000       2.3426244      -44.810182
       334.80208       6.4214545       1.6412033       3.3600000
       334.81250       7.7470000       2.4715886       19.867636
       334.82292       6.8353636       2.1732762      -12.000000
       334.83333       7.4970000       2.3112767      -66.977455
       334.84375       5.4400000       2.3123948      -44.160000
       334.85417       6.5770000       2.9392176      -31.684364
       334.86458       4.7799091       1.6681406      -50.342400
       334.87500       5.5282000       1.7525730      -47.779636
       334.88542       3.7845000       1.8728798      -53.997600
       334.89583       4.4032500       1.7440588      -22.200000
       334.90625       3.3220000       1.9131126      -13.334667
       334.91667       4.1254444       1.6625904      -59.280000
       334.92708       2.0870000       1.0686960      -113.19093
       334.93750       1.7673000       1.4908681      -98.720000
       334.94792     0.030333333       1.2966302      -129.71476
       334.95833     -0.93509091       2.4856022      -98.933333
       334.96875      -2.0307778       1.2728195      -105.16733
       334.97917      -3.1260769       1.0473410      -64.533333
       334.98958      -3.3752222       1.3193538       3.3979780
       335.00000      -3.0552857       3.8409725      -66.787879
       335.01042      -4.7666364       1.1469723      -91.090286
       335.02083      -4.9530000       1.4497126      -27.185455
       335.03125      -5.3330000       1.5551349       137.14286
       335.04167      -2.0958571       5.3796823      -28.232727
       335.05208      -5.9211818       1.7737351      -186.64286
       335.06250      -5.9842500       1.0786690      -39.927273
       335.07292      -6.7530000       1.2836889      -3.3000000
       335.08333      -6.0530000       1.5751984       22.500000
       335.09375      -6.2842500       1.7643164       6.2400000
       335.10417      -5.9230000       1.6959429      -14.233333
       335.11458      -6.5807778       1.6376643      -6.7200000
       335.12500      -6.0630000       1.7268790      -10.400000
       335.13542      -6.7974444       1.6252778      -54.720000
       335.14583      -7.2030000       1.7035910      -49.866667
       335.15625      -7.8363333       1.3829317      -46.666667
       335.16667      -8.1752222       1.4164461       6.1600000
       335.17708      -7.7080000       1.4915410       19.666667
       335.18750      -7.7655000       1.5797265      -5.5200000
       335.19792      -7.8230000       1.8055778      -25.500000
       335.20833      -8.2967500       2.2025047      -8.6400000
       335.21875      -8.0030000       2.5018882      -10.200000
       335.22917      -8.5092500       2.4134204       10.472727
       335.23958      -7.7848182       2.2367692       57.000000
       335.25000      -7.3217500       1.7584363       16.407273
       335.26042      -7.4430000       2.1160498      -40.166667
       335.27083      -8.1585556       2.2867068      -26.880000
       335.28125      -8.0030000       2.7759008      -28.266667
       335.29167      -8.7474444       2.1724762      -42.480000
       335.30208      -8.8880000       2.8035741      -48.506667
       335.31250      -9.7580000       1.3762772      -46.920000
       335.32292      -9.8655000       2.1256512       39.512727
       335.33333      -8.9348182       1.4815993       48.900000
       335.34375      -8.8467500       1.8410862       12.807273
       335.35417      -8.6680000       1.7450008      -20.300000
       335.36458      -9.2696667       2.5415301      -13.200000
       335.37500      -8.9430000       3.0735249       46.400000
       335.38542      -8.3030000       2.8595704       12.000000
       335.39583      -8.6930000       2.3525164       44.800000
       335.40625      -7.3696667       2.9474565       166.80000
       335.41667      -5.2180000       2.5041133       203.73333
       335.42708      -3.1252222       3.7997624       212.16000
       335.43750     -0.79800000       4.0938606       240.76667
       335.44792       1.8907500       5.3664592       160.80000
       335.45833       2.5520000       4.4961372       73.366667
       335.46875       3.4192222       5.0997004       82.160000
       335.47917       4.2636667       5.0246269       49.066667
       335.48958       4.4414444       5.6740883       16.960000
       335.50000       4.6170000       2.9906521      -10.666667
       335.51042       4.2192222       2.8744685       38.240000
       335.52083       5.4136667       2.7797257       53.413333
       335.53125       5.3320000       4.2145284       146.93333
       335.54167       8.4747778       4.2118220       90.586667
       335.55208       7.2192222       3.6851146       45.333333
       335.56250       9.4192222       3.2078138       49.333333
       335.57292       8.2470000       2.9981244       5.3333333
       335.58333       9.5303333       2.4986246      -20.400000
       335.59375       7.8220000       3.4612337      -12.000000
       335.60417       9.2803333       4.6651634       5.7333333
       335.61458       7.9414444       2.6636963      -24.880000
       335.62500       8.7620000       3.0490481      -9.9333333
       335.63542       7.7345000       2.3842864      -28.453333
       335.64583       8.1692222       3.0303786       10.920000
       335.65625       7.9620000       2.5014496       18.133333
       335.66667       8.5470000       2.4238399       16.380000
       335.67708       8.3032500       1.9629492      -5.8909091
       335.68750       8.4242727       3.1357107      -24.300000
       335.69792       7.7970000       1.5175168       14.050909
       335.70833       8.7170000       1.3180794       18.933333
       335.71875       8.1914444       2.5547070      -29.520000
       335.72917       8.1020000       1.9720900      -16.800000
       335.73958       7.8414444       2.6589994      -30.240000
       335.75000       7.4720000       2.6044033      -54.400000
       335.76042       6.7081111       2.3926682      -25.733333
       335.77083       6.9358889       2.8494273      -20.693333
       335.78125       6.2770000       2.0552372      -12.066667
       335.79167       6.6845000       2.9326670      0.24000000
       335.80208       6.2820000       2.3039881      -30.600000
       335.81250       6.0470000       3.1996652      -53.607273
       335.82292       5.1651818       1.9883753      -1.2000000
       335.83333       6.0220000       2.1576897      -16.672727
       335.84375       4.8178333       1.9017287      -61.542857
       335.85417       4.7398571       2.6276461      -42.890909
       335.86458       3.9242727       2.1596717      -29.485714
       335.87500       4.1255714       3.4682917      -58.109091
       335.88542       2.7136667       3.0798711      -16.114286
       335.89583       3.7898571       3.5732138      -52.727273
       335.90625       1.6151818       3.4368789      -95.057143
       335.91667       1.8095000       3.6949531      -77.912727
       335.92708   -0.0080000000       3.3014685      -81.133333
       335.93750      0.11922222       3.1152960      -60.560000
       335.94792      -1.2696667       3.2606556      -96.346667
       335.95833      -1.8880000       2.0329303      -87.400000
       335.96875      -3.0905000       1.5317474      -61.592727
       335.97917      -3.1711818      0.57977268      -34.542857
       335.98958      -3.8101429      0.63207896      -39.127273
       336.00000      -3.9863333      0.72087909      -62.537143
       336.01042      -5.1130000       1.0043793      -71.428571
       336.02083      -5.4744286       1.1877349      -53.520000
       336.03125      -6.2280000      0.98749121      -12.000000
       336.04167      -5.7244286      0.74657950       9.3000000
       336.05208      -6.0342500       1.4060932       17.485714
       336.06250      -5.3601429       1.3154304       27.100000
       336.07292      -5.4696667       1.6343959       1.0285714
       336.08333      -5.3387143       1.2941259       13.400000
       336.09375      -5.1905000       2.0318447      -20.185714
       336.10417      -5.7592500       1.5112524      0.90000000
       336.11458      -5.1717500       1.1731939      -1.5666667
       336.12500      -5.7918889       1.2272372      -19.100000
       336.13542      -5.5696667       1.2227019      -35.573333
       336.14583      -6.5330000      0.79309520      -26.285714
       336.15625      -6.1172857       1.0143612      -3.8933333
       336.16667      -6.6141111       1.3536473      -11.314286
       336.17708      -6.3530000       2.2958296      -33.966667
       336.18750      -7.3217500       2.0743222      -29.485714
       336.19792      -6.9672857      0.99277149      -11.400000
       336.20833      -7.5592500       1.0421261      -20.914286
       336.21875      -7.4030000       1.2829004      -5.8333333
       336.22917      -7.6807778       1.9410228      -32.400000
       336.23958      -8.0780000       2.1056048     -0.76666667
       336.25000      -7.6967500       1.9367568       2.4000000
       336.26042      -8.0280000       2.4534233      -7.7400000
       336.27083      -7.8580000       2.3965774      -13.200000
       336.28125      -8.3030000       2.2384625      -11.105455
       336.29167      -8.0893636       1.8799057       5.6000000
       336.30208      -8.1863333       2.5744255       35.878788
       336.31250      -7.3418889       2.1684928       10.857143
       336.32292      -7.9601429       2.2642932      -41.600000
       336.33333      -8.2085556       1.5762781      -29.485714
       336.34375      -8.5744286       1.5410649       20.266667
       336.35417      -7.7863333       1.4618054       37.714286
       336.36458      -7.7887143       2.6146565       58.133333
       336.37500      -6.5752222       2.8294336       18.171429
       336.38542      -7.4101429       3.2293483      -6.4333333
       336.39583      -6.7092500       3.6802016       26.142857
       336.40625      -6.8655000       3.3802737       191.23333
       336.41667      -2.7252222       3.2982108       242.76000
       336.42708      -1.8080000       3.6313794       169.06667
       336.43750      0.79700000       4.3781417       129.84000
       336.44792      0.89700000       3.8950518       162.90000
       336.45833       4.1907500       4.7043625       148.11429
       336.46875       3.9827143       3.6952350       81.557143
       336.47917       5.8898571       5.5584342       61.885714
       336.48958       5.2720000       4.2758458       38.742857
       336.50000       6.6970000       5.5871664      -18.300000
       336.51042       4.8907500       3.5655532      -62.700000
       336.52083       5.3907500       2.8702212       4.2000000
       336.53125       4.9782500       3.0626713       5.7000000
       336.54167       5.5095000       3.0394725       35.100000
       336.55208       5.7095000       3.1504818       92.040000
       336.56250       7.4270000       3.9904887       84.900000
       336.57292       7.4782500       4.0956368       13.200000
       336.58333       7.7020000       4.9877879      -49.842857
       336.59375       6.4398571       4.8282527       28.260000
       336.60417       8.2907500       5.2220301       82.971429
       336.61458       8.1684286       3.8962436       53.633333
       336.62500       9.4081111       4.4954684      -10.928571
       336.63542       7.9407500       3.0052855       19.866667
       336.64583       9.8220000       1.4827580      -18.900000
       336.65625       7.5470000       2.4640269      -77.100000
       336.66667       8.2157500       2.5602647      -35.314286
       336.67708       6.8112857       2.0961700      -41.700000
       336.68750       7.3470000       2.4489065       5.3142857
       336.69792       6.9220000       3.0655925      -5.0666667
       336.70833       7.2414444       2.9195938       33.490909
       336.71875       7.6197273       2.9337147      -32.733333
       336.72917       6.5595000       3.9515594      -36.024242
       336.73958       6.8692222       2.5594324      -6.0857143
       336.75000       6.4327143       3.7949214       17.866667
       336.76042       7.2414444       2.9016638       105.88571
       336.77083       8.6386667       3.1702392       52.800000
       336.78125       8.3414444       1.9336566      -6.1142857
       336.79167       8.5112857       1.8429402      -45.333333
       336.80208       7.3970000       2.6990739      -96.985714
       336.81250       6.4907500       3.2809447      -80.914286
       336.82292       5.7112857       3.5487926      -67.966667
       336.83333       5.0747778       3.6653028      -29.142857
       336.84375       5.1041429       3.0981753      -45.842424
       336.85417       4.1197273       2.9218456      -70.628571
       336.86458       3.6327143       2.4186281      -10.290909
       336.87500       3.9053333       3.1880340      -11.794286
       336.88542       3.3870000       2.9381967      -45.040000
       336.89583       2.9670000       2.9564618      -19.120000
       336.90625       2.9886667       2.9367357       6.0000000
       336.91667       3.0920000       1.5833246      -66.114286
       336.92708       1.6112857       1.6390328      -63.760000
       336.93750       1.7636667       1.3416408      -77.142857
       336.94792    0.0041428571       1.5909716      -149.60000
       336.95833      -1.3530000       1.4010200      -131.74286
       336.96875      -2.7405000      0.95571589      -85.371429
       336.97917      -3.1315714      0.91781314      -50.733333
       336.98958      -3.7974444      0.84721767      -65.228571
       337.00000      -4.4905000       1.0322911      -39.733333
       337.01042      -4.6252222      0.78903070      -22.500000
       337.02083      -4.9592500      0.96674620      -36.533333
       337.03125      -5.3863333       1.0470196      -43.200000
       337.04167      -5.8592500       1.0482766      -108.80000
       337.05208      -7.6530000       2.5047455      -30.660000
       337.06250      -6.4980000       2.0056102       32.400000
       337.07292      -6.9780000       3.0501756       28.996364
       337.08333      -5.8939091       1.9235148      -18.300000
       337.09375      -7.3592500       2.7316188      -34.036364
       337.10417      -6.6030000       1.8751000      -20.400000
       337.11458      -7.7842500       2.5469783      -15.927273
       337.12500      -6.9348182       2.2717034       30.985714
       337.13542      -7.1387143       2.5745087       34.472727
       337.14583      -6.2166364       1.6428772       43.714286
       337.15625      -6.2280000       1.9080656      -12.545455
       337.16667      -6.4780000       2.0787617      -50.800000
       337.17708      -7.2863333       2.6250000      -95.040000
       337.18750      -8.4580000       3.0600881       9.0666667
       337.19792      -7.0974444       2.8380720       32.880000
       337.20833      -7.7730000       3.6031776      -32.666667
       337.21875      -7.7780000       2.7260647      -20.373333
       337.22917      -8.1974444       3.4785454       1.7333333
       337.23958      -7.7418889       2.8235370      -5.0666667
       337.25000      -8.3030000       3.6857835      -54.053333
       337.26042      -8.8680000       3.0191104      -28.560000
       337.27083      -8.8980000       3.6081274       36.186667
       337.28125      -8.1141111       3.6438971       113.76000
       337.29167      -6.5280000       2.7519942       10.733333
       337.30208      -7.8905000       2.4953886      -50.533333
       337.31250      -7.5807778       2.7199622      -52.333333
       337.32292      -8.9807778       3.4985811      -27.466667
       337.33333      -8.1530000       3.9673669      -25.306667
       337.34375      -9.5080000       4.1962583       85.600000
       337.35417      -6.3696667       4.8724994       41.573333
       337.36458      -8.6418889       4.9166031      -25.120000
       337.37500      -6.8930000       4.4752902      -28.800000
       337.38542      -9.2418889       5.0533267      -72.213333
       337.39583      -8.3974444       3.7039206       29.226667
       337.40625      -8.6330000       4.2999483       229.17333
       337.41667      -3.6230000       5.6031340       316.44000
       337.42708      -2.0405000       5.7173139       216.00000
       337.43750      0.87700000       4.1656799       243.40000
       337.44792       3.0303333       5.2156615       197.22667
       337.45833       4.9858889       5.1620477       123.20000
       337.46875       5.5970000       6.9364576       33.333333
       337.47917       5.6803333       6.0095757       82.933333
       337.48958       7.3247778       6.2957382       33.333333
       337.50000       6.3747778       5.1339624      -28.266667
       337.51042       6.7358889       4.4944256       4.3666667
       337.52083       6.4657500       5.6170619      -15.786667
       337.53125       6.4070000       4.8090655      -21.433333
       337.54167       6.0192222       4.5544697       46.320000
       337.55208       7.3720000       3.9267777       117.86667
       337.56250       8.4747778       7.4361075      -7.2000000
       337.57292       7.2220000       3.0328983       82.400000
       337.58333       10.191444       3.6161482       97.466667
       337.59375       9.2525556       3.8969896       52.346667
       337.60417       11.282000       3.8597676       19.233333
       337.61458       9.6532500       4.8663889      -29.520000
       337.62500       10.667000       4.4664303      -100.56667
       337.63542       7.5581111       3.9212385      -94.800000
       337.64583       8.6920000       3.6742686       3.0666667
       337.65625       7.6220000       3.5605979       19.003636
       337.66667       9.0879091       3.9563126       38.100000
       337.67708       8.4157500       3.7657230      -16.363636
       337.68750       8.7470000       2.7543602      -65.100000
       337.69792       7.0595000       3.9227132      -17.672727
       337.70833       8.3788182       2.6020447       77.914286
       337.71875       8.6827143       2.4560663       44.072727
       337.72917       9.2970000       1.6521199       21.385714
       337.73958       9.1282500       1.7274956       24.436364
       337.75000       9.8060909       1.6005965      -27.557143
       337.76042       8.5541429       1.7215372      -122.18182
       337.77083       7.2606364       2.2887869      -17.742857
       337.78125       8.1845000       2.9702994      -17.236364
       337.79167       6.9015455       2.9089048      -32.400000
       337.80208       7.5095000       2.3847357      -24.938182
       337.81250       6.3820000       2.5222400      -75.600000
       337.82292       5.9345000       2.5571678      -79.352727
       337.83333       4.7288182       2.7275697      -65.266667
       337.84375       4.5747778       2.5108653      -42.807273
       337.85417       3.8370000       2.8081034      -9.8666667
       337.86458       4.3692222       2.4803114       52.800000
       337.87500       4.9370000       2.3657040      -6.7666667
       337.88542       4.2282500       2.0028440      -13.440000
       337.89583       4.6570000       1.8599283      -48.900000
       337.90625       3.2095000       2.0156087      -53.280000
       337.91667       3.5470000       1.9456504      -73.560000
       337.92708       1.6770000       1.6469163      -76.000000
       337.93750       1.9636667       1.9397165      -75.840000
       337.94792     0.097000000       1.5029138      -129.92000
       337.95833     -0.74300000       1.3215731      -140.00000
       337.96875      -2.8196667       1.4219265      -118.68000
       337.97917      -3.2155000       1.2313610      -49.163636
       337.98958      -3.8439091       1.3709154      -43.200000
       338.00000      -4.1155000       1.8281936      -41.236364
       338.01042      -4.7030000       1.1592023      -20.657143
       338.02083      -4.5458571       1.2197775      -3.3600000
       338.03125      -4.7730000       1.2585706      -39.042857
       338.04167      -5.3592500       1.2405176      -69.512727
       338.05208      -6.2211818       1.8263725      -34.200000
       338.06250      -6.0717500       1.9843922      -30.567273
       338.07292      -6.8580000       1.9414270       21.300000
       338.08333      -5.6280000       2.7146428       12.840000
       338.09375      -6.5905000       2.8021357      -3.9000000
       338.10417      -5.7092500       2.6642390       8.1000000
       338.11458      -6.4217500       3.1941842      -23.433333
       338.12500      -6.1974444       1.9471846      -25.740000
       338.13542      -6.9580000       1.8019203      -21.386667
       338.14583      -6.6430000       1.3613310       40.740000
       338.15625      -6.1092500       1.9481562       64.320000
       338.16667      -5.3030000       1.6072751       49.633333
       338.17708      -5.0752222       2.7394241      -33.866667
       338.18750      -6.0085556       3.0492258      -14.666667
       338.19792      -5.3807778       4.3792915      -28.293333
       338.20833      -6.5980000       3.4011804      -20.000000
       338.21875      -5.7974444       4.2322751       1.6266667
       338.22917      -6.5641111       3.0379658       4.8000000
       338.23958      -5.6974444       3.7083052       32.533333
       338.25000      -5.8863333       2.8695601      -29.066667
       338.26042      -6.3030000       2.8929872      -42.800000
       338.27083      -6.7780000       1.4686067      -13.866667
       338.28125      -6.5918889       1.6907428       11.520000
       338.29167      -6.5380000       1.8866564       55.200000
       338.30208      -5.4418889       2.2749695       102.24000
       338.31250      -4.4080000       2.7516106      -31.200000
       338.32292      -6.0918889       3.1620580      -54.480000
       338.33333      -5.5430000       3.3064583      -26.933333
       338.34375      -6.6530000       3.2629549      -3.9466667
       338.35417      -5.6252222       3.6914691      -5.7600000
       338.36458      -6.7730000       3.5004127       28.533333
       338.37500      -5.0307778       3.3587675      -21.973333
       338.38542      -7.2307778       3.2311096      -24.266667
       338.39583      -5.5363333       3.0371656       37.573333
       338.40625      -6.4480000       2.5905223       93.100000
       338.41667      -3.5967500       3.8322352       195.36000
       338.42708      -2.3780000       4.4474243       183.30000
       338.43750      0.22200000       4.3256709       114.48000
       338.44792    0.0070000000       5.1314282       63.900000
       338.45833       1.5532500       4.9209057       79.374545
       338.46875       1.6606364       5.5668703       129.30000
       338.47917       4.2470000       4.4997619       122.70545
       338.48958       4.2170000       4.5194149       32.533333
       338.50000       4.9247778       4.4443160       67.680000
       338.51042       5.6270000       3.9772408       81.333333
       338.52083       6.6192222       5.3221302       90.026667
       338.53125       7.5025556       4.6406118       50.773333
       338.54167       7.6770000       5.8321999      -40.166667
       338.55208       6.6657500       3.3539888      -34.320000
       338.56250       6.9620000       4.1759264       46.033333
       338.57292       7.6247778       3.9620158       48.480000
       338.58333       7.9720000       4.0183088       72.000000
       338.59375       9.1247778       5.0962677       212.88000
       338.60417       12.407000       3.6659696       58.966667
       338.61458       10.353250       4.5250444       8.6836364
       338.62500       12.587909       4.3514261       18.600000
       338.63542       10.740750       3.2032838      -81.883636
       338.64583       10.882000       3.6215443      -110.44286
       338.65625       8.4398571       2.3096588      -47.934545
       338.66667       9.8833636       1.9260180       68.442857
       338.67708       9.8657500       2.5490807       5.9345455
       338.68750       10.007000       2.4401503      -56.900000
       338.69792       8.6803333       2.8168023      -62.400000
       338.70833       8.7070000       2.7098380      -16.533333
       338.71875       8.3358889       3.0453631      -7.9466667
       338.72917       8.5414444       2.8780901      -11.200000
       338.73958       8.1025556       2.2645977       9.3333333
       338.75000       8.7358889       3.0380686       8.8533333
       338.76042       8.2870000       2.4266804      -58.666667
       338.77083       7.5136667       3.2063414      -33.386667
       338.78125       7.5914444       2.3067082      -40.880000
       338.79167       6.6620000       2.7720881      -17.333333
       338.80208       7.2303333       2.5597851       4.8800000
       338.81250       6.7636667       1.4581667      -16.800000
       338.82292       6.8803333       2.0533509       18.640000
       338.83333       7.1520000       1.2482098      -48.100000
       338.84375       5.8782500       2.5698718      -95.280000
       338.85417       5.1670000       2.2296238      -95.900000
       338.86458       3.8803333       2.2630179      -42.000000
       338.87500       4.2920000       2.4506745      -25.000000
       338.88542       3.3595000       2.9254731      -36.960000
       338.89583       3.5220000       2.2449016      -36.000000
       338.90625       2.6095000       3.5578635      -39.600000
       338.91667       2.6970000       2.2392955      -63.800000
       338.92708       1.2803333       2.8829239      -59.760000
       338.93750       1.4520000       1.8394519      -71.733333
       338.94792     -0.21411111       2.1368461      -91.973333
       338.95833     -0.46411111       1.0749354      -67.009524
       338.96875      -1.6101429      0.86237490      -103.26667
       338.97917      -2.6155000       1.0130400      -71.390476
       338.98958      -3.0974444       1.2902142      -74.400000
       339.00000      -4.1655000      0.22500000      -65.600000
       339.01042      -4.4641111       1.1905298       1.6285714
       339.02083      -4.1315714       1.5255756       31.973333
       339.03125      -3.7980000       2.3178594       2.7428571
       339.04167      -4.0744286       2.3457154       9.6000000
       339.05208      -3.5980000       2.6548122      -13.371429
       339.06250      -4.3530000       2.3033942      -38.640000
       339.07292      -4.4030000       1.7507141      -50.133333
       339.08333      -5.3974444       1.5875383      -36.266667
       339.09375      -5.1585556       2.1865276       5.2190476
       339.10417      -5.2887143       2.2771902      -2.4000000
       339.11458      -5.2085556       2.0312318       3.0857143
       339.12500      -5.2244286       2.1959920      -38.569697
       339.13542      -6.0120909       1.7721199      -65.142857
